19/11/2021 (dd/mm/yyyy)
Used,phi_cen,ph_exp,th_cen,th_exp,phi_rms_cr,th_rms_cor,stat,n_col,n_row
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,20.20,22.39,-33.96,-32.86,0.87,2.31,991,10,2
0,0,0,0,0,0,0,0,0,0
1,20.38,22.39,-22.15,-21.52,0.72,2.19,3065,10,4
0,0,0,0,0,0,0,0,0,0
1,20.73,22.39,-9.41,-10.18,0.60,2.61,4376,10,6
0,0,0,0,0,0,0,0,0,0
1,20.80,22.39,1.59,1.16,0.70,2.44,5256,10,8
0,0,0,0,0,0,0,0,0,0
1,20.55,22.39,12.09,12.50,0.60,2.34,3361,10,10
0,0,0,0,0,0,0,0,0,0
1,20.19,22.39,23.38,23.85,0.77,2.22,2342,10,12
0,0,0,0,0,0,0,0,0,0
1,20.22,22.39,36.02,35.19,0.83,1.72,940,10,14
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,18.38,20.05,-28.01,-27.19,0.78,2.36,2015,11,3
0,0,0,0,0,0,0,0,0,0
1,18.50,20.05,-15.67,-15.85,0.64,2.51,2995,11,5
0,0,0,0,0,0,0,0,0,0
1,18.53,20.05,-3.72,-4.51,0.68,2.33,3921,11,7
0,0,0,0,0,0,0,0,0,0
1,18.50,20.05,6.80,6.83,0.67,2.38,3169,11,9
0,0,0,0,0,0,0,0,0,0
1,18.24,20.05,17.98,18.18,0.68,2.22,2598,11,11
0,0,0,0,0,0,0,0,0,0
1,18.11,20.05,30.06,29.52,0.82,2.13,1619,11,13
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,16.37,17.71,-33.06,-32.86,0.73,2.34,1436,12,2
0,0,0,0,0,0,0,0,0,0
1,16.26,17.71,-21.70,-21.52,0.71,2.49,2605,12,4
0,0,0,0,0,0,0,0,0,0
1,16.39,17.71,-9.54,-10.18,0.67,2.71,3358,12,6
0,0,0,0,0,0,0,0,0,0
1,16.32,17.71,1.56,1.16,0.67,2.50,3589,12,8
0,0,0,0,0,0,0,0,0,0
1,16.19,17.71,12.60,12.51,0.63,2.44,2692,12,10
0,0,0,0,0,0,0,0,0,0
1,16.11,17.71,23.82,23.85,0.84,1.96,2336,12,12
0,0,0,0,0,0,0,0,0,0
1,16.24,17.71,35.39,35.19,0.94,1.75,958,12,14
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,12.40,13.02,-32.95,-32.86,0.88,2.18,1185,14,2
0,0,0,0,0,0,0,0,0,0
1,12.01,13.02,-22.43,-21.52,0.74,2.41,1871,14,4
0,0,0,0,0,0,0,0,0,0
1,12.01,13.02,-10.34,-10.18,0.77,2.39,2335,14,6
0,0,0,0,0,0,0,0,0,0
1,12.10,13.02,1.37,1.16,0.61,2.06,5603,14,8
0,0,0,0,0,0,0,0,0,0
1,11.92,13.02,12.71,12.51,0.82,2.19,2109,14,10
0,0,0,0,0,0,0,0,0,0
1,11.94,13.02,24.32,23.85,0.94,2.05,1707,14,12
0,0,0,0,0,0,0,0,0,0
1,12.20,13.02,34.42,35.19,0.98,1.69,989,14,14
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,9.87,10.68,-27.41,-27.19,0.78,1.97,1108,15,3
0,0,0,0,0,0,0,0,0,0
1,9.78,10.68,-15.91,-15.85,0.88,1.93,1811,15,5
0,0,0,0,0,0,0,0,0,0
1,9.74,10.68,-4.58,-4.51,0.72,2.15,2026,15,7
0,0,0,0,0,0,0,0,0,0
1,9.73,10.68,7.12,6.83,0.78,2.05,1926,15,9
0,0,0,0,0,0,0,0,0,0
1,9.77,10.68,18.66,18.18,0.68,2.00,1674,15,11
0,0,0,0,0,0,0,0,0,0
1,9.91,10.68,29.42,29.52,0.91,1.88,1455,15,13
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,8.07,8.34,-32.74,-32.87,0.89,1.99,770,16,2
0,0,0,0,0,0,0,0,0,0
1,7.50,8.34,-21.48,-21.52,0.92,2.16,1462,16,4
0,0,0,0,0,0,0,0,0,0
1,7.52,8.34,-10.37,-10.18,0.69,2.10,1620,16,6
0,0,0,0,0,0,0,0,0,0
1,7.52,8.34,1.41,1.16,0.76,2.00,1781,16,8
0,0,0,0,0,0,0,0,0,0
1,7.54,8.34,12.91,12.51,0.75,2.35,1876,16,10
0,0,0,0,0,0,0,0,0,0
1,7.60,8.34,24.00,23.85,0.77,1.86,1503,16,12
0,0,0,0,0,0,0,0,0,0
1,7.83,8.34,34.42,35.19,0.96,1.68,917,16,14
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,5.51,5.99,-27.01,-27.19,0.92,2.05,1052,17,3
0,0,0,0,0,0,0,0,0,0
1,5.22,5.99,-15.77,-15.85,0.73,2.03,1147,17,5
0,0,0,0,0,0,0,0,0,0
1,5.26,5.99,-4.75,-4.51,0.78,2.01,1336,17,7
0,0,0,0,0,0,0,0,0,0
1,5.11,5.99,6.88,6.83,0.82,1.98,1345,17,9
0,0,0,0,0,0,0,0,0,0
1,5.22,5.99,18.42,18.18,0.75,1.83,1189,17,11
0,0,0,0,0,0,0,0,0,0
1,5.39,5.99,28.96,29.52,0.78,1.66,1104,17,13
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,3.06,3.65,-30.39,-32.87,0.87,1.81,450,18,2
0,0,0,0,0,0,0,0,0,0
1,2.92,3.65,-21.01,-21.52,0.85,2.04,842,18,4
0,0,0,0,0,0,0,0,0,0
1,2.80,3.65,-10.33,-10.18,0.87,2.00,1047,18,6
0,0,0,0,0,0,0,0,0,0
1,2.89,3.65,0.93,1.16,0.85,1.97,1136,18,8
0,0,0,0,0,0,0,0,0,0
1,2.64,3.65,12.62,12.51,0.82,1.87,1094,18,10
0,0,0,0,0,0,0,0,0,0
1,2.79,3.65,23.70,23.85,0.83,1.94,1166,18,12
0,0,0,0,0,0,0,0,0,0
1,3.18,3.65,33.50,35.19,0.94,1.60,806,18,14
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0.65,1.31,-25.69,-27.20,0.85,1.71,658,19,3
0,0,0,0,0,0,0,0,0,0
1,0.43,1.31,-15.74,-15.85,0.78,1.88,833,19,5
0,0,0,0,0,0,0,0,0,0
1,0.35,1.31,-4.62,-4.51,0.77,1.84,958,19,7
0,0,0,0,0,0,0,0,0,0
1,0.30,1.31,6.92,6.83,0.70,1.84,931,19,9
0,0,0,0,0,0,0,0,0,0
1,0.21,1.31,17.84,18.18,0.85,1.91,962,19,11
0,0,0,0,0,0,0,0,0,0
1,0.41,1.31,28.69,29.52,0.72,1.53,770,19,13
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,-2.00,-1.03,-21.00,-21.52,0.84,1.68,717,20,4
0,0,0,0,0,0,0,0,0,0
1,-1.98,-1.03,-10.03,-10.18,0.70,1.86,763,20,6
0,0,0,0,0,0,0,0,0,0
1,-2.04,-1.03,0.93,1.16,0.75,1.85,890,20,8
0,0,0,0,0,0,0,0,0,0
1,-1.99,-1.03,12.69,12.51,0.77,1.60,829,20,10
0,0,0,0,0,0,0,0,0,0
1,-2.04,-1.03,23.82,23.85,0.79,1.74,920,20,12
0,0,0,0,0,0,0,0,0,0
1,-1.95,-1.03,33.23,35.19,1.09,1.56,336,20,14
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,-4.58,-3.38,-25.39,-27.20,0.80,1.56,468,21,3
0,0,0,0,0,0,0,0,0,0
1,-4.58,-3.38,-15.82,-15.85,0.85,1.95,746,21,5
0,0,0,0,0,0,0,0,0,0
1,-4.41,-3.38,-4.91,-4.51,0.76,1.74,705,21,7
0,0,0,0,0,0,0,0,0,0
1,-4.47,-3.38,7.01,6.83,0.82,1.98,739,21,9
0,0,0,0,0,0,0,0,0,0
1,-4.42,-3.38,18.27,18.18,0.78,1.72,801,21,11
0,0,0,0,0,0,0,0,0,0
1,-4.54,-3.38,28.03,29.52,1.13,2.40,263,21,13
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,-7.15,-5.72,-20.70,-21.52,0.80,1.74,571,22,4
0,0,0,0,0,0,0,0,0,0
1,-7.02,-5.72,-10.61,-10.18,0.73,1.94,564,22,6
0,0,0,0,0,0,0,0,0,0
1,-6.93,-5.72,1.14,1.16,0.96,1.92,612,22,8
0,0,0,0,0,0,0,0,0,0
1,-7.02,-5.72,12.64,12.51,0.82,1.85,616,22,10
0,0,0,0,0,0,0,0,0,0
1,-7.16,-5.72,24.15,23.85,1.05,2.14,343,22,12
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,-9.55,-8.06,-15.78,-15.85,0.72,1.77,609,23,5
0,0,0,0,0,0,0,0,0,0
1,-9.25,-8.06,-4.71,-4.51,0.76,1.81,525,23,7
0,0,0,0,0,0,0,0,0,0
1,-9.44,-8.06,6.48,6.84,0.81,1.69,540,23,9
0,0,0,0,0,0,0,0,0,0
1,-9.24,-8.06,18.50,18.18,0.68,2.10,409,23,11
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,-12.00,-10.40,-20.72,-21.53,0.69,2.19,272,24,4
0,0,0,0,0,0,0,0,0,0
1,-11.74,-10.40,-10.26,-10.18,0.65,1.83,426,24,6
0,0,0,0,0,0,0,0,0,0
1,-11.52,-10.40,0.94,1.16,0.63,1.64,396,24,8
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
